"","score","asfeeling"
"5075",13,"Strongly unfavorable"
"5076",26,"Unfavorable"
"5077",90,"Strongly Favorable"
"5078",60,"Lightly Favorable"
"5079",80,"Strongly Favorable"
"5080",84,"Strongly Favorable"
"5081",86,"Strongly Favorable"
"5082",49,"Unfavorable"
"5084",41,"Unfavorable"
"5085",93,"Strongly Favorable"
"5086",65,"Lightly Favorable"
"5087",47,"Unfavorable"
"5088",46,"Unfavorable"
"5089",70,"Lightly Favorable"
"5090",45,"Unfavorable"
"5091",82,"Strongly Favorable"
"5092",100,"Strongly Favorable"
"5093",77,"Strongly Favorable"
"5094",70,"Lightly Favorable"
"5095",2,"Strongly unfavorable"
"5096",51,"Lightly Favorable"
"5097",97,"Strongly Favorable"
"5098",50,"Unfavorable"
"5100",51,"Lightly Favorable"
"5101",80,"Strongly Favorable"
"5102",81,"Strongly Favorable"
"5103",20,"Strongly unfavorable"
"5104",85,"Strongly Favorable"
"5105",94,"Strongly Favorable"
"5106",75,"Lightly Favorable"
"5107",63,"Lightly Favorable"
"5108",63,"Lightly Favorable"
"5109",16,"Strongly unfavorable"
"5110",78,"Strongly Favorable"
"5111",80,"Strongly Favorable"
"5112",75,"Lightly Favorable"
"5113",51,"Lightly Favorable"
"5114",66,"Lightly Favorable"
"5115",75,"Lightly Favorable"
"5116",75,"Lightly Favorable"
"5118",75,"Lightly Favorable"
"5119",90,"Strongly Favorable"
"5120",49,"Unfavorable"
"5121",80,"Strongly Favorable"
"5122",20,"Strongly unfavorable"
"5123",95,"Strongly Favorable"
"5124",50,"Unfavorable"
"5125",26,"Unfavorable"
"5126",23,"Strongly unfavorable"
"5127",80,"Strongly Favorable"
"5128",44,"Unfavorable"
"5129",95,"Strongly Favorable"
"5130",92,"Strongly Favorable"
"5132",77,"Strongly Favorable"
"5133",66,"Lightly Favorable"
"5134",49,"Unfavorable"
"5135",6,"Strongly unfavorable"
"5136",68,"Lightly Favorable"
"5137",90,"Strongly Favorable"
"5138",53,"Lightly Favorable"
"5139",91,"Strongly Favorable"
"5140",38,"Unfavorable"
"5141",51,"Lightly Favorable"
"5142",78,"Strongly Favorable"
"5143",99,"Strongly Favorable"
"5144",62,"Lightly Favorable"
"5145",91,"Strongly Favorable"
"5146",10,"Strongly unfavorable"
"5147",48,"Unfavorable"
"5148",60,"Lightly Favorable"
"5149",0,"Strongly unfavorable"
"5150",18,"Strongly unfavorable"
"5151",71,"Lightly Favorable"
"5152",56,"Lightly Favorable"
"5153",48,"Unfavorable"
"5154",91,"Strongly Favorable"
"5155",91,"Strongly Favorable"
"5156",66,"Lightly Favorable"
"5157",71,"Lightly Favorable"
"5158",80,"Strongly Favorable"
"5159",50,"Unfavorable"
"5160",13,"Strongly unfavorable"
"5161",94,"Strongly Favorable"
"5162",66,"Lightly Favorable"
"5163",97,"Strongly Favorable"
"5164",23,"Strongly unfavorable"
"5165",66,"Lightly Favorable"
"5166",50,"Unfavorable"
"5167",6,"Strongly unfavorable"
"5168",97,"Strongly Favorable"
"5169",1,"Strongly unfavorable"
"5170",80,"Strongly Favorable"
"5171",7,"Strongly unfavorable"
"5172",66,"Lightly Favorable"
"5173",6,"Strongly unfavorable"
"5174",60,"Lightly Favorable"
"5175",66,"Lightly Favorable"
"5176",4,"Strongly unfavorable"
"5177",1,"Strongly unfavorable"
"5178",72,"Lightly Favorable"
"5179",3,"Strongly unfavorable"
"5180",27,"Unfavorable"
"5181",51,"Lightly Favorable"
"5182",50,"Unfavorable"
"5183",59,"Lightly Favorable"
"5184",2,"Strongly unfavorable"
"5185",65,"Lightly Favorable"
"5186",86,"Strongly Favorable"
"5187",47,"Unfavorable"
"5188",47,"Unfavorable"
"5189",45,"Unfavorable"
"5190",30,"Unfavorable"
"5191",97,"Strongly Favorable"
"5192",61,"Lightly Favorable"
"5193",50,"Unfavorable"
"5194",70,"Lightly Favorable"
"5195",52,"Lightly Favorable"
"5196",50,"Unfavorable"
"5197",59,"Lightly Favorable"
"5198",88,"Strongly Favorable"
"5199",52,"Lightly Favorable"
"5200",51,"Lightly Favorable"
"5201",89,"Strongly Favorable"
"5202",41,"Unfavorable"
"5203",84,"Strongly Favorable"
"5204",76,"Strongly Favorable"
"5205",82,"Strongly Favorable"
"5206",0,"Strongly unfavorable"
"5207",89,"Strongly Favorable"
"5208",41,"Unfavorable"
"5210",91,"Strongly Favorable"
"5211",49,"Unfavorable"
"5212",15,"Strongly unfavorable"
"5213",99,"Strongly Favorable"
"5214",72,"Lightly Favorable"
"5215",40,"Unfavorable"
"5216",51,"Lightly Favorable"
"5217",21,"Strongly unfavorable"
"5218",34,"Unfavorable"
"5219",6,"Strongly unfavorable"
"5220",50,"Unfavorable"
"5221",92,"Strongly Favorable"
"5222",85,"Strongly Favorable"
"5223",50,"Unfavorable"
"5224",79,"Strongly Favorable"
"5225",88,"Strongly Favorable"
"5226",90,"Strongly Favorable"
"5227",49,"Unfavorable"
"5228",40,"Unfavorable"
"5229",82,"Strongly Favorable"
"5230",19,"Strongly unfavorable"
"5231",3,"Strongly unfavorable"
"5232",3,"Strongly unfavorable"
"5233",42,"Unfavorable"
"5234",77,"Strongly Favorable"
"5235",81,"Strongly Favorable"
"5236",75,"Lightly Favorable"
"5237",52,"Lightly Favorable"
"5238",100,"Strongly Favorable"
"5239",81,"Strongly Favorable"
"5240",3,"Strongly unfavorable"
"5241",99,"Strongly Favorable"
"5242",5,"Strongly unfavorable"
"5243",50,"Unfavorable"
"5244",99,"Strongly Favorable"
"5245",48,"Unfavorable"
"5246",54,"Lightly Favorable"
"5247",90,"Strongly Favorable"
"5248",100,"Strongly Favorable"
"5249",50,"Unfavorable"
"5250",71,"Lightly Favorable"
"5251",51,"Lightly Favorable"
"5252",30,"Unfavorable"
"5253",50,"Unfavorable"
"5254",96,"Strongly Favorable"
"5255",95,"Strongly Favorable"
"5256",50,"Unfavorable"
"5257",56,"Lightly Favorable"
"5258",40,"Unfavorable"
"5259",80,"Strongly Favorable"
"5260",53,"Lightly Favorable"
"5261",90,"Strongly Favorable"
"5262",12,"Strongly unfavorable"
"5263",50,"Unfavorable"
"5264",68,"Lightly Favorable"
"5265",38,"Unfavorable"
"5266",40,"Unfavorable"
"5267",26,"Unfavorable"
"5268",32,"Unfavorable"
"5269",76,"Strongly Favorable"
"5271",57,"Lightly Favorable"
"5272",51,"Lightly Favorable"
"5273",29,"Unfavorable"
"5274",49,"Unfavorable"
"5275",41,"Unfavorable"
"5276",30,"Unfavorable"
"5277",100,"Strongly Favorable"
"5278",91,"Strongly Favorable"
"5279",57,"Lightly Favorable"
"5280",50,"Unfavorable"
"5281",36,"Unfavorable"
"5282",90,"Strongly Favorable"
"5283",52,"Lightly Favorable"
"5284",70,"Lightly Favorable"
"5285",78,"Strongly Favorable"
"5286",86,"Strongly Favorable"
"5287",59,"Lightly Favorable"
"5288",79,"Strongly Favorable"
"5289",43,"Unfavorable"
"5290",75,"Lightly Favorable"
"5291",93,"Strongly Favorable"
"5292",100,"Strongly Favorable"
"5293",33,"Unfavorable"
"5294",31,"Unfavorable"
"5295",6,"Strongly unfavorable"
"5296",53,"Lightly Favorable"
"5297",50,"Unfavorable"
"5298",99,"Strongly Favorable"
"5299",4,"Strongly unfavorable"
"5300",28,"Unfavorable"
"5301",69,"Lightly Favorable"
"5302",59,"Lightly Favorable"
"5303",53,"Lightly Favorable"
"5304",95,"Strongly Favorable"
"5305",67,"Lightly Favorable"
"5306",75,"Lightly Favorable"
"5307",80,"Strongly Favorable"
"5308",79,"Strongly Favorable"
"5310",80,"Strongly Favorable"
"5311",94,"Strongly Favorable"
"5312",56,"Lightly Favorable"
"5313",100,"Strongly Favorable"
"5314",22,"Strongly unfavorable"
"5315",90,"Strongly Favorable"
"5317",60,"Lightly Favorable"
"5318",51,"Lightly Favorable"
"5319",100,"Strongly Favorable"
"5320",100,"Strongly Favorable"
"5322",38,"Unfavorable"
"5323",72,"Lightly Favorable"
"5324",5,"Strongly unfavorable"
"5325",53,"Lightly Favorable"
"5326",31,"Unfavorable"
"5327",91,"Strongly Favorable"
"5329",78,"Strongly Favorable"
"5330",41,"Unfavorable"
"5331",25,"Strongly unfavorable"
"5332",75,"Lightly Favorable"
"5333",59,"Lightly Favorable"
"5334",36,"Unfavorable"
"5335",41,"Unfavorable"
"5336",100,"Strongly Favorable"
"5337",92,"Strongly Favorable"
"5338",50,"Unfavorable"
"5339",88,"Strongly Favorable"
"5340",60,"Lightly Favorable"
"5341",93,"Strongly Favorable"
"5343",50,"Unfavorable"
"5344",39,"Unfavorable"
"5345",49,"Unfavorable"
"5346",38,"Unfavorable"
"5347",93,"Strongly Favorable"
"5348",78,"Strongly Favorable"
"5349",79,"Strongly Favorable"
"5350",10,"Strongly unfavorable"
"5351",75,"Lightly Favorable"
"5353",50,"Unfavorable"
"5354",79,"Strongly Favorable"
"5355",41,"Unfavorable"
"5356",0,"Strongly unfavorable"
"5357",97,"Strongly Favorable"
"5358",52,"Lightly Favorable"
"5359",79,"Strongly Favorable"
"5360",51,"Lightly Favorable"
"5361",89,"Strongly Favorable"
"5362",56,"Lightly Favorable"
"5363",48,"Unfavorable"
"5364",100,"Strongly Favorable"
"5365",89,"Strongly Favorable"
"5366",35,"Unfavorable"
"5367",80,"Strongly Favorable"
"5368",50,"Unfavorable"
"5369",91,"Strongly Favorable"
"5370",6,"Strongly unfavorable"
"5371",78,"Strongly Favorable"
"5372",44,"Unfavorable"
"5373",50,"Unfavorable"
"5374",60,"Lightly Favorable"
"5375",5,"Strongly unfavorable"
"5376",3,"Strongly unfavorable"
"5377",80,"Strongly Favorable"
"5378",30,"Unfavorable"
"5379",80,"Strongly Favorable"
"5380",99,"Strongly Favorable"
"5381",0,"Strongly unfavorable"
"5382",88,"Strongly Favorable"
"5383",50,"Unfavorable"
"5384",80,"Strongly Favorable"
"5385",93,"Strongly Favorable"
"5386",75,"Lightly Favorable"
"5387",88,"Strongly Favorable"
"5388",100,"Strongly Favorable"
"5389",64,"Lightly Favorable"
"5390",61,"Lightly Favorable"
"5391",40,"Unfavorable"
"5392",8,"Strongly unfavorable"
"5393",57,"Lightly Favorable"
"5394",65,"Lightly Favorable"
"5395",88,"Strongly Favorable"
"5396",70,"Lightly Favorable"
"5397",100,"Strongly Favorable"
"5398",89,"Strongly Favorable"
"5399",49,"Unfavorable"
"5400",98,"Strongly Favorable"
"5401",50,"Unfavorable"
"5402",100,"Strongly Favorable"
"5403",30,"Unfavorable"
"5404",0,"Strongly unfavorable"
"5405",96,"Strongly Favorable"
"5406",23,"Strongly unfavorable"
"5407",50,"Unfavorable"
"5408",74,"Lightly Favorable"
"5409",72,"Lightly Favorable"
"5410",20,"Strongly unfavorable"
"5411",97,"Strongly Favorable"
"5413",100,"Strongly Favorable"
"5414",52,"Lightly Favorable"
"5415",97,"Strongly Favorable"
"5416",62,"Lightly Favorable"
"5417",6,"Strongly unfavorable"
"5418",0,"Strongly unfavorable"
"5419",100,"Strongly Favorable"
"5420",51,"Lightly Favorable"
"5422",95,"Strongly Favorable"
"5423",50,"Unfavorable"
"5424",53,"Lightly Favorable"
"5425",60,"Lightly Favorable"
"5426",76,"Strongly Favorable"
"5427",79,"Strongly Favorable"
"5428",41,"Unfavorable"
"5429",50,"Unfavorable"
"5430",41,"Unfavorable"
"5431",24,"Strongly unfavorable"
"5432",42,"Unfavorable"
"5433",50,"Unfavorable"
"5434",5,"Strongly unfavorable"
"5435",54,"Lightly Favorable"
"5436",53,"Lightly Favorable"
"5437",50,"Unfavorable"
"5439",50,"Unfavorable"
"5440",50,"Unfavorable"
"5441",82,"Strongly Favorable"
"5442",90,"Strongly Favorable"
"5443",3,"Strongly unfavorable"
"5444",71,"Lightly Favorable"
"5445",50,"Unfavorable"
"5446",9,"Strongly unfavorable"
"5447",25,"Strongly unfavorable"
"5448",52,"Lightly Favorable"
"5449",40,"Unfavorable"
"5450",91,"Strongly Favorable"
"5451",96,"Strongly Favorable"
"5452",81,"Strongly Favorable"
"5453",66,"Lightly Favorable"
"5454",50,"Unfavorable"
"5455",50,"Unfavorable"
"5456",40,"Unfavorable"
"5457",66,"Lightly Favorable"
"5458",50,"Unfavorable"
"5459",72,"Lightly Favorable"
"5460",89,"Strongly Favorable"
"5461",90,"Strongly Favorable"
"5462",87,"Strongly Favorable"
"5463",70,"Lightly Favorable"
"5464",72,"Lightly Favorable"
"5465",50,"Unfavorable"
"5466",100,"Strongly Favorable"
"5467",90,"Strongly Favorable"
"5468",50,"Unfavorable"
"5469",98,"Strongly Favorable"
"5470",63,"Lightly Favorable"
"5471",100,"Strongly Favorable"
"5472",80,"Strongly Favorable"
"5473",75,"Lightly Favorable"
"5474",75,"Lightly Favorable"
"5475",52,"Lightly Favorable"
"5476",75,"Lightly Favorable"
"5477",73,"Lightly Favorable"
"5478",55,"Lightly Favorable"
"5479",8,"Strongly unfavorable"
"5480",72,"Lightly Favorable"
"5481",96,"Strongly Favorable"
"5482",50,"Unfavorable"
"5483",97,"Strongly Favorable"
"5484",78,"Strongly Favorable"
"5485",93,"Strongly Favorable"
"5486",53,"Lightly Favorable"
"5487",79,"Strongly Favorable"
"5488",80,"Strongly Favorable"
"5489",100,"Strongly Favorable"
"5490",75,"Lightly Favorable"
"5491",67,"Lightly Favorable"
"5492",89,"Strongly Favorable"
"5493",51,"Lightly Favorable"
"5494",69,"Lightly Favorable"
"5495",18,"Strongly unfavorable"
"5496",48,"Unfavorable"
"5497",100,"Strongly Favorable"
"5498",50,"Unfavorable"
"5499",60,"Lightly Favorable"
"5500",21,"Strongly unfavorable"
"5501",50,"Unfavorable"
"5502",79,"Strongly Favorable"
"5503",50,"Unfavorable"
"5504",41,"Unfavorable"
"5505",48,"Unfavorable"
"5506",60,"Lightly Favorable"
"5507",100,"Strongly Favorable"
"5508",60,"Lightly Favorable"
"5509",81,"Strongly Favorable"
"5510",88,"Strongly Favorable"
"5511",75,"Lightly Favorable"
"5512",80,"Strongly Favorable"
"5513",69,"Lightly Favorable"
"5514",75,"Lightly Favorable"
"5516",70,"Lightly Favorable"
"5517",99,"Strongly Favorable"
"5518",99,"Strongly Favorable"
"5519",46,"Unfavorable"
"5520",78,"Strongly Favorable"
"5521",2,"Strongly unfavorable"
"5522",100,"Strongly Favorable"
"5523",80,"Strongly Favorable"
"5524",3,"Strongly unfavorable"
"5525",90,"Strongly Favorable"
"5526",50,"Unfavorable"
"5527",96,"Strongly Favorable"
"5528",31,"Unfavorable"
"5529",82,"Strongly Favorable"
"5530",80,"Strongly Favorable"
"5531",50,"Unfavorable"
"5532",100,"Strongly Favorable"
"5534",84,"Strongly Favorable"
"5535",59,"Lightly Favorable"
"5536",53,"Lightly Favorable"
"5537",100,"Strongly Favorable"
"5538",51,"Lightly Favorable"
"5539",50,"Unfavorable"
"5541",51,"Lightly Favorable"
"5542",50,"Unfavorable"
"5543",50,"Unfavorable"
"5544",78,"Strongly Favorable"
"5545",100,"Strongly Favorable"
"5546",96,"Strongly Favorable"
"5547",67,"Lightly Favorable"
"5548",90,"Strongly Favorable"
"5549",82,"Strongly Favorable"
"5550",11,"Strongly unfavorable"
"5551",50,"Unfavorable"
"5552",56,"Lightly Favorable"
"5553",90,"Strongly Favorable"
"5554",54,"Lightly Favorable"
"5555",66,"Lightly Favorable"
"5556",93,"Strongly Favorable"
"5557",81,"Strongly Favorable"
"5558",70,"Lightly Favorable"
"5559",95,"Strongly Favorable"
"5560",100,"Strongly Favorable"
"5561",94,"Strongly Favorable"
"5562",80,"Strongly Favorable"
"5563",27,"Unfavorable"
"5564",51,"Lightly Favorable"
"5565",85,"Strongly Favorable"
"5566",67,"Lightly Favorable"
"5567",79,"Strongly Favorable"
"5568",50,"Unfavorable"
"5569",91,"Strongly Favorable"
"5570",23,"Strongly unfavorable"
"5571",60,"Lightly Favorable"
"5572",50,"Unfavorable"
"5573",98,"Strongly Favorable"
"5575",72,"Lightly Favorable"
"5576",41,"Unfavorable"
"5577",40,"Unfavorable"
"5578",52,"Lightly Favorable"
"5580",99,"Strongly Favorable"
"5581",91,"Strongly Favorable"
"5582",74,"Lightly Favorable"
"5583",60,"Lightly Favorable"
"5584",100,"Strongly Favorable"
"5585",78,"Strongly Favorable"
"5586",100,"Strongly Favorable"
"5587",95,"Strongly Favorable"
"5588",85,"Strongly Favorable"
"5589",9,"Strongly unfavorable"
"5590",50,"Unfavorable"
"5591",89,"Strongly Favorable"
"5592",0,"Strongly unfavorable"
"5593",56,"Lightly Favorable"
"5594",65,"Lightly Favorable"
"5595",50,"Unfavorable"
"5596",45,"Unfavorable"
"5597",76,"Strongly Favorable"
"5598",85,"Strongly Favorable"
"5599",39,"Unfavorable"
"5600",39,"Unfavorable"
"5601",79,"Strongly Favorable"
"5602",5,"Strongly unfavorable"
"5603",12,"Strongly unfavorable"
"5604",50,"Unfavorable"
"5606",78,"Strongly Favorable"
"5607",88,"Strongly Favorable"
"5608",69,"Lightly Favorable"
"5609",72,"Lightly Favorable"
"5610",100,"Strongly Favorable"
"5611",52,"Lightly Favorable"
"5612",83,"Strongly Favorable"
"5613",100,"Strongly Favorable"
"5614",35,"Unfavorable"
"5615",50,"Unfavorable"
"5616",81,"Strongly Favorable"
"5617",11,"Strongly unfavorable"
"5618",40,"Unfavorable"
"5619",50,"Unfavorable"
"5621",50,"Unfavorable"
"5622",80,"Strongly Favorable"
"5623",75,"Lightly Favorable"
"5624",75,"Lightly Favorable"
"5625",50,"Unfavorable"
"5626",99,"Strongly Favorable"
"5627",41,"Unfavorable"
"5628",75,"Lightly Favorable"
"5629",50,"Unfavorable"
"5630",81,"Strongly Favorable"
"5631",52,"Lightly Favorable"
"5632",40,"Unfavorable"
"5633",100,"Strongly Favorable"
"5634",88,"Strongly Favorable"
"5635",58,"Lightly Favorable"
"5636",100,"Strongly Favorable"
"5637",58,"Lightly Favorable"
"5638",12,"Strongly unfavorable"
"5639",2,"Strongly unfavorable"
"5640",100,"Strongly Favorable"
"5641",79,"Strongly Favorable"
"5643",46,"Unfavorable"
"5644",94,"Strongly Favorable"
"5645",25,"Strongly unfavorable"
"5646",66,"Lightly Favorable"
"5647",83,"Strongly Favorable"
"5648",78,"Strongly Favorable"
"5649",40,"Unfavorable"
"5650",55,"Lightly Favorable"
"5651",24,"Strongly unfavorable"
"5652",59,"Lightly Favorable"
"5653",68,"Lightly Favorable"
"5654",53,"Lightly Favorable"
"5655",100,"Strongly Favorable"
"5656",50,"Unfavorable"
"5657",28,"Unfavorable"
"5658",3,"Strongly unfavorable"
"5659",75,"Lightly Favorable"
"5660",90,"Strongly Favorable"
"5661",94,"Strongly Favorable"
"5662",1,"Strongly unfavorable"
"5663",67,"Lightly Favorable"
"5664",50,"Unfavorable"
"5665",4,"Strongly unfavorable"
"5666",70,"Lightly Favorable"
"5667",90,"Strongly Favorable"
"5668",23,"Strongly unfavorable"
"5670",80,"Strongly Favorable"
"5671",4,"Strongly unfavorable"
"5672",71,"Lightly Favorable"
"5673",74,"Lightly Favorable"
"5674",83,"Strongly Favorable"
"5675",49,"Unfavorable"
"5676",51,"Lightly Favorable"
"5677",40,"Unfavorable"
"5678",63,"Lightly Favorable"
"5679",1,"Strongly unfavorable"
"5680",25,"Strongly unfavorable"
"5681",38,"Unfavorable"
"5682",12,"Strongly unfavorable"
"5683",8,"Strongly unfavorable"
"5684",91,"Strongly Favorable"
"5685",32,"Unfavorable"
"5686",29,"Unfavorable"
"5687",16,"Strongly unfavorable"
"5688",76,"Strongly Favorable"
"5689",70,"Lightly Favorable"
"5690",77,"Strongly Favorable"
"5691",50,"Unfavorable"
"5692",83,"Strongly Favorable"
"5693",100,"Strongly Favorable"
"5694",90,"Strongly Favorable"
"5695",75,"Lightly Favorable"
"5696",20,"Strongly unfavorable"
"5697",49,"Unfavorable"
"5698",62,"Lightly Favorable"
"5699",20,"Strongly unfavorable"
"5700",39,"Unfavorable"
"5701",31,"Unfavorable"
"5702",72,"Lightly Favorable"
"5703",70,"Lightly Favorable"
"5704",36,"Unfavorable"
"5705",100,"Strongly Favorable"
"5706",96,"Strongly Favorable"
"5707",52,"Lightly Favorable"
"5709",29,"Unfavorable"
"5710",81,"Strongly Favorable"
"5711",80,"Strongly Favorable"
"5712",72,"Lightly Favorable"
"5713",59,"Lightly Favorable"
"5714",50,"Unfavorable"
"5715",95,"Strongly Favorable"
"5716",73,"Lightly Favorable"
"5717",50,"Unfavorable"
"5718",71,"Lightly Favorable"
"5719",10,"Strongly unfavorable"
"5720",68,"Lightly Favorable"
"5721",5,"Strongly unfavorable"
"5722",25,"Strongly unfavorable"
"5723",71,"Lightly Favorable"
"5724",1,"Strongly unfavorable"
"5725",70,"Lightly Favorable"
"5726",6,"Strongly unfavorable"
"5727",81,"Strongly Favorable"
"5728",100,"Strongly Favorable"
"5729",71,"Lightly Favorable"
"5730",13,"Strongly unfavorable"
"5731",91,"Strongly Favorable"
"5732",31,"Unfavorable"
"5733",82,"Strongly Favorable"
"5734",90,"Strongly Favorable"
"5735",0,"Strongly unfavorable"
"5736",100,"Strongly Favorable"
"5737",61,"Lightly Favorable"
"5738",60,"Lightly Favorable"
"5739",54,"Lightly Favorable"
"5740",70,"Lightly Favorable"
"5741",92,"Strongly Favorable"
"5742",17,"Strongly unfavorable"
"5743",91,"Strongly Favorable"
"5744",64,"Lightly Favorable"
"5745",53,"Lightly Favorable"
"5746",42,"Unfavorable"
"5747",35,"Unfavorable"
"5748",75,"Lightly Favorable"
"5749",8,"Strongly unfavorable"
"5750",24,"Strongly unfavorable"
"5751",41,"Unfavorable"
"5752",50,"Unfavorable"
"5753",99,"Strongly Favorable"
"5754",46,"Unfavorable"
"5755",59,"Lightly Favorable"
"5756",81,"Strongly Favorable"
"5758",55,"Lightly Favorable"
"5759",18,"Strongly unfavorable"
"5760",0,"Strongly unfavorable"
"5761",42,"Unfavorable"
"5762",100,"Strongly Favorable"
"5763",68,"Lightly Favorable"
"5764",100,"Strongly Favorable"
"5765",1,"Strongly unfavorable"
"5766",90,"Strongly Favorable"
"5767",31,"Unfavorable"
"5768",41,"Unfavorable"
"5769",50,"Unfavorable"
"5770",35,"Unfavorable"
"5771",31,"Unfavorable"
"5772",75,"Lightly Favorable"
"5773",11,"Strongly unfavorable"
"5774",45,"Unfavorable"
"5775",94,"Strongly Favorable"
"5776",28,"Unfavorable"
"5777",27,"Unfavorable"
"5778",30,"Unfavorable"
"5779",69,"Lightly Favorable"
"5780",61,"Lightly Favorable"
"5781",36,"Unfavorable"
"5782",81,"Strongly Favorable"
"5783",25,"Strongly unfavorable"
"5784",25,"Strongly unfavorable"
"5785",29,"Unfavorable"
"5786",55,"Lightly Favorable"
"5787",37,"Unfavorable"
"5788",78,"Strongly Favorable"
"5789",49,"Unfavorable"
"5790",26,"Unfavorable"
"5791",47,"Unfavorable"
"5792",30,"Unfavorable"
"5793",26,"Unfavorable"
"5794",50,"Unfavorable"
"5795",54,"Lightly Favorable"
"5796",70,"Lightly Favorable"
"5797",75,"Lightly Favorable"
"5798",35,"Unfavorable"
"5799",66,"Lightly Favorable"
